phenomenon	figure_stem	label	title	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_choice_word_order	anc_iv_order	anc_tv_order	n_pairs	accuracy	accuracy_sd	accuracy_pct	accuracy_pct_sd	accuracy_min	accuracy_max	ties_mean	tie_rate	mean_delta_good_minus_bad	mean_delta_good_minus_bad_sd	score_mode	seeds
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	2.6116010010242463	0.024662730998829444	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	SV	AVP	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	2.4503709491093955	0.08461538641553407	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	2.359336735407511	0.10481431629578619	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	2.359728260835012	0.19772392447870396	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	2.4173187375068665	0.1654687386534228	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	SV	AVP	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.132198350429535	0.047496508197245484	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	0.9966666666666667	0.005773502691896263	99.66666666666667	0.5773502691896257	0.99	1.0	0.0	0.0	1.0997162453333535	0.03652129213331254	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	0.9966666666666667	0.005773502691896263	99.66666666666667	0.5773502691896257	0.99	1.0	0.0	0.0	1.0285460138320923	0.11350464954284399	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.1006204684575398	0.06757068971663212	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	SV	AVP	100	0.9966666666666667	0.005773502691896263	99.66666666666667	0.5773502691896257	0.99	1.0	0.0	0.0	1.048889304002126	0.10337094726925547	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	0.9933333333333333	0.005773502691896263	99.33333333333333	0.5773502691896257	0.99	1.0	0.0	0.0	0.9793528978029887	0.08454677007261908	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	0.9933333333333333	0.005773502691896263	99.33333333333333	0.5773502691896257	0.99	1.0	0.0	0.0	0.9189098501205445	0.0737586771710165	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	0.9933333333333333	0.005773502691896263	99.33333333333333	0.5773502691896257	0.99	1.0	0.0	0.0	0.9676184590657553	0.05065283254796667	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo	SV	AVP	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	2.3651299130916597	0.08274258192218552	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	2.4288448266188305	0.06779361637322077	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	2.477714348634084	0.057152454932660614	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	2.5248311817646027	0.18194110400946056	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo	SV	AVP	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	2.3215877548853556	0.03473577772031219	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	2.2536899288495382	0.10528019555133253	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	2.212821171283722	0.09759647952706092	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	2.3312881652514137	0.06020601282387038	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo	SV	AVP	100	0.9866666666666667	0.011547005383792526	98.66666666666667	1.1547005383792515	0.98	1.0	0.0	0.0	0.7369328514734904	0.04241809198324848	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	0.9733333333333333	0.01527525231651948	97.33333333333333	1.5275252316519468	0.96	0.99	0.0	0.0	0.6701009527842203	0.105760361205967	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	0.9866666666666667	0.01527525231651948	98.66666666666667	1.5275252316519468	0.97	1.0	0.0	0.0	0.7007733209927877	0.05944045949461796	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	0.99	0.010000000000000009	99.0	1.0	0.98	1.0	0.0	0.0	0.762220242023468	0.0483154246114526	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo	SV	AVP	100	0.95	0.010000000000000009	95.0	1.0	0.94	0.96	0.0	0.0	0.5162609624862671	0.0739771478620502	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	100	0.9466666666666667	0.051316014394468826	94.66666666666667	5.131601439446884	0.89	0.99	0.0	0.0	0.5655621329943339	0.10444038737022261	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	100	0.8866666666666667	0.03055050463303896	88.66666666666667	3.0550504633038935	0.86	0.92	0.0	0.0	0.4418405810991923	0.032946688515177736	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos	VS	VPA	100	0.9533333333333334	0.045092497528228935	95.33333333333334	4.509249752822894	0.91	1.0	0.0	0.0	0.6222495865821839	0.14215870504087172	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.5271478494008381	0.0025008613587193494	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.5615238761901855	0.048173470391491315	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.5322427741686504	0.04364109939148797	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.5841660690307617	0.030575418188850897	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.576448327700297	0.028967438093631753	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.633644552230835	0.012691304587454611	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.579225705464681	0.05855887412301497	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.6372540362675985	0.014478632420180817	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos	VS	VPA	100	0.9766666666666667	0.023094010767585053	97.66666666666667	2.309401076758503	0.95	0.99	0.0	0.0	0.9179398091634114	0.11865248529191637	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	0.9766666666666667	0.020816659994661348	97.66666666666667	2.0816659994661326	0.96	1.0	0.0	0.0	0.9595909603436789	0.07450845187986424	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	0.97	0.03605551275463986	97.0	3.605551275463989	0.93	1.0	0.0	0.0	0.9319954530398051	0.1193719143030207	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	0.98	0.0	98.0	0.0	0.98	0.98	0.0	0.0	0.966874074935913	0.09462359427062135	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos	VS	VPA	100	0.9866666666666667	0.01527525231651948	98.66666666666667	1.5275252316519468	0.97	1.0	0.0	0.0	1.0020950921376546	0.08715186811061414	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	0.9833333333333333	0.011547005383792526	98.33333333333333	1.1547005383792515	0.97	0.99	0.0	0.0	1.0073648349444073	0.07076257739690947	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	0.9766666666666667	0.023094010767585053	97.66666666666667	2.309401076758503	0.95	0.99	0.0	0.0	1.0023635824521382	0.09673527163843505	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	0.9633333333333333	0.011547005383792526	96.33333333333333	1.1547005383792515	0.95	0.97	0.0	0.0	0.9640624316533407	0.03712638556233347	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.510337947209676	0.09743617799332811	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.5193210935592651	0.028084798961105547	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.528518184820811	0.02345489069739277	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.5883968861897786	0.011076603786938526	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.5635178430875143	0.03745480801739389	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.5721572693188985	0.05284089440977917	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.5481209897994994	0.028147437469616822	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	1.5876577520370483	0.10056905764034485	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	VS	VPA	100	0.9966666666666667	0.005773502691896263	99.66666666666667	0.5773502691896257	0.99	1.0	0.0	0.0	0.8601470748583476	0.009231451009243998	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	0.9006682825088501	0.09326423526311595	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	0.8725256888071696	0.06261845277153491	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	0.9642356419563294	0.02848261245690653	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	0.9297201339403788	0.008702337064551438	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	0.9316585477193197	0.04470008184172831	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	0.9255059933662414	0.046575083707529656	bos_eos	seed_42,seed_43,seed_44
1_6_tran_P_marker	06_1_6_tran_P_marker	fig:heatmap-6-tran-p-marker	1.6 Transitive P marker	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos	VS	VPA	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	0.9549136757850647	0.059476408157514114	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	3.426287433306376	0.0894841462474862	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	3.5102649883429207	0.08465439498406173	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	3.4679487772782642	0.26874492613931544	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	3.5332951386769613	0.08003295053544401	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	3.6607474609216055	0.02883298938206448	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	3.661818696260452	0.08276515744959004	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	3.8109689259529116	0.12128347847792116	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	4.064594528675079	0.03216571982692573	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	3.4153121908505755	0.09643390498502194	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	3.6429879558086395	0.3786898385723071	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	3.4900338641802473	0.1588812758071596	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	3.525104543765386	0.041331824868007544	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	3.822375147342682	0.15140421078641272	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	3.8994535434246065	0.09393919388805047	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	3.977350155115128	0.2265132999203876	bos_eos	seed_42,seed_43,seed_44
1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	SV	APV	100	1.0	0.0	100.0	0.0	1.0	1.0	0.0	0.0	4.053874673843383	0.18314282965738007	bos_eos	seed_42,seed_43,seed_44
