phenomenon	figure_stem	label	title	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_choice_word_order	anc_iv_order	anc_tv_order	tau	accuracy_pct_seed_42	accuracy_pct_seed_43	accuracy_pct_seed_44	learning_score_seed_42	learning_score_seed_43	learning_score_seed_44	seed_disagreement
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	SV	APV	5.0	78.0	74.0	75.0	0.5603645644527729	0.4808150668439051	0.5006669949589901	0.07954949760886781
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	SV	APV	5.0	78.0	77.0	75.0	0.5603645644527729	0.5404461012900033	0.5006669949589901	0.0596975694937828
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	SV	APV	5.0	78.0	75.0	78.0	0.5603645644527729	0.5006669949589901	0.5603645644527729	0.0596975694937828
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	SV	APV	5.0	77.0	76.0	77.0	0.5404461012900033	0.520545600501044	0.5404461012900033	0.01990050078895922
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	SV	APV	5.0	74.0	74.0	72.0	0.4808150668439051	0.4808150668439051	0.44121571857084796	0.03959934827305717
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	VS	PVA	5.0	74.0	75.0	73.0	0.4808150668439051	0.5006669949589901	0.4609956253156435	0.039671369643346666
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	VS	AVP	5.0	77.0	77.0	74.0	0.5404461012900033	0.5404461012900033	0.4808150668439051	0.05963103444609813
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	VS	PVA	5.0	78.0	73.0	73.0	0.5603645644527729	0.4609956253156435	0.4609956253156435	0.09936893913712946
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	SV	APV	5.0	72.0	73.0	77.0	0.44121571857084796	0.4609956253156435	0.5404461012900033	0.0992303827191553
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	VS	PVA	5.0	71.0	77.0	79.0	0.4214838855772702	0.5404461012900033	0.5802977582031614	0.15881387262589125
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	VS	AVP	5.0	79.0	76.0	75.0	0.5802977582031614	0.520545600501044	0.5006669949589901	0.07963076324417129
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	VS	PVA	5.0	77.0	75.0	77.0	0.5404461012900033	0.5006669949589901	0.5404461012900033	0.039779106331013114
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	SV	APV	5.0	91.0	84.0	90.0	0.8200229216960366	0.6801067756461248	0.8000290007473678	0.13991614604991187
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	VS	PVA	5.0	95.0	92.0	90.0	0.9000078003290506	0.8400179443146094	0.8000290007473678	0.09997879958168276
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	VS	AVP	5.0	92.0	94.0	91.0	0.8400179443146094	0.880010532281679	0.8200229216960366	0.05998761058564239
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	VS	PVA	5.0	91.0	89.0	93.0	0.8200229216960366	0.7800364252161309	0.8600138689949057	0.0799774437787748
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	SV	APV	5.0	87.0	93.0	89.0	0.7400565667123037	0.8600138689949057	0.7800364252161309	0.11995730228260204
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	VS	PVA	5.0	91.0	92.0	90.0	0.8200229216960366	0.8400179443146094	0.8000290007473678	0.039988943567241586
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	VS	AVP	5.0	91.0	94.0	95.0	0.8200229216960366	0.880010532281679	0.9000078003290506	0.07998487863301396
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	VS	PVA	5.0	93.0	92.0	93.0	0.8600138689949057	0.8400179443146094	0.8600138689949057	0.019995924680296318
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	SV	AVP	5.0	100.0	99.0	100.0	1.0	0.9800010051162833	1.0	0.019998994883716703
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	5.0	99.0	99.0	100.0	0.9800010051162833	0.9800010051162833	1.0	0.019998994883716703
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	SV	AVP	5.0	99.0	99.0	100.0	0.9800010051162833	0.9800010051162833	1.0	0.019998994883716703
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	SV	AVP	5.0	99.0	100.0	98.0	0.9800010051162833	1.0	0.9600022327543785	0.03999776724562154
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	5.0	100.0	100.0	99.0	1.0	1.0	0.9800010051162833	0.019998994883716703
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	5.0	100.0	99.0	100.0	1.0	0.9800010051162833	1.0	0.019998994883716703
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	SV	AVP	5.0	99.0	99.0	100.0	0.9800010051162833	0.9800010051162833	1.0	0.019998994883716703
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	SV	AVP	5.0	99.0	99.0	94.0	0.9800010051162833	0.9800010051162833	0.880010532281679	0.09999047283460427
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	5.0	99.0	99.0	100.0	0.9800010051162833	0.9800010051162833	1.0	0.019998994883716703
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	5.0	98.0	100.0	99.0	0.9600022327543785	1.0	0.9800010051162833	0.03999776724562154
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	SV	AVP	5.0	100.0	100.0	98.0	1.0	1.0	0.9600022327543785	0.03999776724562154
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	SV	AVP	5.0	99.0	100.0	100.0	0.9800010051162833	1.0	1.0	0.019998994883716703
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	5.0	99.0	99.0	100.0	0.9800010051162833	0.9800010051162833	1.0	0.019998994883716703
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	5.0	99.0	99.0	100.0	0.9800010051162833	0.9800010051162833	1.0	0.019998994883716703
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo	SV	AVP	5.0	99.0	99.0	100.0	0.9800010051162833	0.9800010051162833	1.0	0.019998994883716703
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo	SV	AVP	5.0	95.0	95.0	95.0	0.9000078003290506	0.9000078003290506	0.9000078003290506	0.0
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	5.0	91.0	93.0	95.0	0.8200229216960366	0.8600138689949057	0.9000078003290506	0.07998487863301396
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	5.0	96.0	98.0	97.0	0.9200055635398481	0.9600022327543785	0.9400037321744893	0.03999666921453038
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos	VS	VPA	5.0	96.0	100.0	94.0	0.9200055635398481	1.0	0.880010532281679	0.11998946771832097
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo	SV	AVP	5.0	93.0	95.0	95.0	0.8600138689949057	0.9000078003290506	0.9000078003290506	0.03999393133414486
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	5.0	95.0	94.0	94.0	0.9000078003290506	0.880010532281679	0.880010532281679	0.019997268047371564
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	5.0	96.0	95.0	94.0	0.9200055635398481	0.9000078003290506	0.880010532281679	0.039995031258169056
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos	VS	VPA	5.0	95.0	95.0	97.0	0.9000078003290506	0.9000078003290506	0.9400037321744893	0.039995931845438704
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo	SV	AVP	5.0	94.0	99.0	98.0	0.880010532281679	0.9800010051162833	0.9600022327543785	0.09999047283460427
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	5.0	97.0	97.0	97.0	0.9400037321744893	0.9400037321744893	0.9400037321744893	0.0
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	5.0	98.0	100.0	96.0	0.9600022327543785	1.0	0.9200055635398481	0.07999443646015192
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos	VS	VPA	5.0	92.0	98.0	99.0	0.8400179443146094	0.9600022327543785	0.9800010051162833	0.1399830608016739
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo	SV	AVP	5.0	93.0	97.0	97.0	0.8600138689949057	0.9400037321744893	0.9400037321744893	0.07998986317958356
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	5.0	99.0	98.0	96.0	0.9800010051162833	0.9600022327543785	0.9200055635398481	0.059995441576435216
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	5.0	91.0	98.0	96.0	0.8200229216960366	0.9600022327543785	0.9200055635398481	0.13997931105834183
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos	VS	VPA	5.0	91.0	96.0	99.0	0.8200229216960366	0.9200055635398481	0.9800010051162833	0.15997808342024666
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos	VS	VPA	5.0	74.0	77.0	79.0	0.4808150668439051	0.5404461012900033	0.5802977582031614	0.0994826913592563
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	5.0	80.0	78.0	77.0	0.6002430286238514	0.5603645644527729	0.5404461012900033	0.059796927333848116
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	5.0	76.0	77.0	76.0	0.520545600501044	0.5404461012900033	0.520545600501044	0.01990050078895922
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo	SV	AVP	5.0	78.0	79.0	79.0	0.5603645644527729	0.5802977582031614	0.5802977582031614	0.01993319375038849
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos	VS	VPA	5.0	76.0	81.0	78.0	0.520545600501044	0.6201981975224622	0.5603645644527729	0.09965259702141815
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	5.0	78.0	79.0	79.0	0.5603645644527729	0.5802977582031614	0.5802977582031614	0.01993319375038849
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	5.0	78.0	78.0	78.0	0.5603645644527729	0.5603645644527729	0.5603645644527729	0.0
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo	SV	AVP	5.0	77.0	78.0	79.0	0.5404461012900033	0.5603645644527729	0.5802977582031614	0.03985165691315817
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos	VS	VPA	5.0	97.0	97.0	98.0	0.9400037321744893	0.9400037321744893	0.9600022327543785	0.019998500579889167
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	5.0	97.0	99.0	97.0	0.9400037321744893	0.9800010051162833	0.9400037321744893	0.039997272941794004
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	5.0	100.0	99.0	100.0	1.0	0.9800010051162833	1.0	0.019998994883716703
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo	SV	AVP	5.0	100.0	98.0	100.0	1.0	0.9600022327543785	1.0	0.03999776724562154
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos	VS	VPA	5.0	99.0	98.0	97.0	0.9800010051162833	0.9600022327543785	0.9400037321744893	0.039997272941794004
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	5.0	99.0	99.0	99.0	0.9800010051162833	0.9800010051162833	0.9800010051162833	0.0
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	5.0	99.0	98.0	97.0	0.9800010051162833	0.9600022327543785	0.9400037321744893	0.039997272941794004
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo	SV	AVP	5.0	100.0	97.0	100.0	1.0	0.9400037321744893	1.0	0.05999626782551071
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos	VS	VPA	5.0	88.0	86.0	84.0	0.7600454927350169	0.7200700908352611	0.6801067756461248	0.07993871708889211
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	5.0	86.0	88.0	89.0	0.7200700908352611	0.7600454927350169	0.7800364252161309	0.059966334380869846
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	5.0	87.0	87.0	85.0	0.7400565667123037	0.7400565667123037	0.7000866067554558	0.039969959956847934
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos	VS	VPA	5.0	87.0	86.0	88.0	0.7400565667123037	0.7200700908352611	0.7600454927350169	0.03997540189975579
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos	VS	VPA	5.0	88.0	86.0	89.0	0.7600454927350169	0.7200700908352611	0.7800364252161309	0.059966334380869846
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	5.0	86.0	86.0	92.0	0.7200700908352611	0.7200700908352611	0.8400179443146094	0.11994785347934833
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	5.0	89.0	90.0	91.0	0.7800364252161309	0.8000290007473678	0.8200229216960366	0.03998649647990571
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos	VS	VPA	5.0	88.0	89.0	88.0	0.7600454927350169	0.7800364252161309	0.7600454927350169	0.019990932481114054
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	VS	VPA	5.0	79.0	77.0	75.0	0.5802977582031614	0.5404461012900033	0.5006669949589901	0.07963076324417129
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	5.0	81.0	80.0	80.0	0.6201981975224622	0.6002430286238514	0.6002430286238514	0.01995516889861082
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	5.0	77.0	75.0	74.0	0.5404461012900033	0.5006669949589901	0.4808150668439051	0.05963103444609813
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	VS	VPA	5.0	78.0	79.0	79.0	0.5603645644527729	0.5802977582031614	0.5802977582031614	0.01993319375038849
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	VS	VPA	5.0	76.0	77.0	76.0	0.520545600501044	0.5404461012900033	0.520545600501044	0.01990050078895922
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	5.0	77.0	79.0	78.0	0.5404461012900033	0.5802977582031614	0.5603645644527729	0.03985165691315817
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	5.0	80.0	77.0	78.0	0.6002430286238514	0.5404461012900033	0.5603645644527729	0.059796927333848116
2_1_intran_gen_marker	11_2_1_intran_gen_marker	fig:heatmap-11-intran-gen-marker	2.1 Intransitive genitive marker	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos	VS	VPA	5.0	79.0	75.0	81.0	0.5802977582031614	0.5006669949589901	0.6201981975224622	0.11953120256347205
2_2_tran_gen_marker	12_2_2_tran_gen_marker	fig:heatmap-12-tran-gen-marker	2.2 Transitive genitive marker	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	SV	APV	5.0	95.0	94.0	97.0	0.9000078003290506	0.880010532281679	0.9400037321744893	0.05999319989281027
2_2_tran_gen_marker	12_2_2_tran_gen_marker	fig:heatmap-12-tran-gen-marker	2.2 Transitive genitive marker	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov	SV	APV	5.0	92.0	93.0	94.0	0.8400179443146094	0.8600138689949057	0.880010532281679	0.039992587967069615
2_2_tran_gen_marker	12_2_2_tran_gen_marker	fig:heatmap-12-tran-gen-marker	2.2 Transitive genitive marker	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov	SV	APV	5.0	98.0	96.0	98.0	0.9600022327543785	0.9200055635398481	0.9600022327543785	0.03999666921453038
2_2_tran_gen_marker	12_2_2_tran_gen_marker	fig:heatmap-12-tran-gen-marker	2.2 Transitive genitive marker	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov	SV	APV	5.0	95.0	94.0	100.0	0.9000078003290506	0.880010532281679	1.0	0.11998946771832097
